"Event_ID","Participant_ID","Exchange_Count","Turn_Count","Text_Prep","Text_Clean","emo_valence_b24","lex_freqlg10","sem_diversity","id","file","context","participants","laughter","short_pauses","medium_pauses","long_pauses","elongating","start_time","end_time","turn"
"Try a Couple Spoonfuls","ALIC",130,259,"say","say",5.01,4.9224,2.058376,3845,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,1,0,0,0,"820854","822168",1
"Try a Couple Spoonfuls","ALIC",130,259,"man","man",5,4.9737,1.979867,3845,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,1,0,0,0,"820854","822168",1
"Try a Couple Spoonfuls","ALIC",130,259,"i",NA,NA,NA,NA,3845,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,1,0,0,0,"820854","822168",1
"Try a Couple Spoonfuls","ALIC",130,259,"never","never",3.32,4.8419,2.051827,3845,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,1,0,0,0,"820854","822168",1
"Try a Couple Spoonfuls","ANNE",130,260,"yeah","yes",6.97,5.0079,1.592797,3847,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"823513","823879",1
"Try a Couple Spoonfuls","ALIC",131,261,"did","do",5,5.4954,2.227245,3848,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"823879","825138",1
"Try a Couple Spoonfuls","ALIC",131,261,"not","not",4.99,5.442,2.340188,3848,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"823879","825138",1
"Try a Couple Spoonfuls","ALIC",131,261,"do","do",5,5.4954,2.227245,3848,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"823879","825138",1
"Try a Couple Spoonfuls","ALIC",131,261,"anything",NA,NA,NA,NA,3848,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"823879","825138",1
"Try a Couple Spoonfuls","ALIC",131,261,"for",NA,NA,NA,NA,3848,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"823879","825138",1
"Try a Couple Spoonfuls","ALIC",131,261,"your",NA,NA,NA,NA,3848,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"823879","825138",1
"Try a Couple Spoonfuls","ALIC",131,261,"voice","voice",5.09,3.643,1.63678,3848,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"823879","825138",1
"Try a Couple Spoonfuls","ANNE",131,262,"",NA,NA,NA,NA,3849,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"824533","824840",1
"Try a Couple Spoonfuls","ALIC",132,263,"you",NA,NA,NA,NA,3850,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"825138","826651",1
"Try a Couple Spoonfuls","ALIC",132,263,"just","just",5,5.3842,2.164562,3850,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"825138","826651",1
"Try a Couple Spoonfuls","ALIC",132,263,"talk","talk",5.03,4.6395,1.848581,3850,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"825138","826651",1
"Try a Couple Spoonfuls","ALIC",132,263,"as","as",4.98,5.0533,2.379329363,3850,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"825138","826651",1
"Try a Couple Spoonfuls","ALIC",132,263,"much","much",5,4.6958,2.251686,3850,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"825138","826651",1
"Try a Couple Spoonfuls","ALIC",132,263,"as","as",4.98,5.0533,2.379329363,3850,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"825138","826651",1
"Try a Couple Spoonfuls","ALIC",132,263,"you",NA,NA,NA,NA,3850,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"825138","826651",1
"Try a Couple Spoonfuls","ALIC",132,263,"used","use",5.01,4.244,2.276626,3850,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"825138","826651",1
"Try a Couple Spoonfuls","ALIC",132,263,"to",NA,NA,NA,NA,3850,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",0,0,0,0,0,"825138","826651",1
"Try a Couple Spoonfuls","ANNE",132,264,"but",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"so","so",5,5.3354,2.281892,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"we",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"sent","send",5,3.9624,1.923594,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"amy","amy",5.42,3.3978,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"flowers","flower",7.89,3.0652,1.443354,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"or",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"my",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"they",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"go","go",5.03,5.2866,2.069098,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"annette","annette",NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"call","call",5,4.6428,2.07859622,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"and",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"order","order",5.24,3.9023,2.228613,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"some",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"flowers","flower",7.89,3.0652,1.443354,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"call","call",5,4.6428,2.07859622,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"em","em",5,4.1089,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"how","how",5,5.1928,2.175813,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"much","much",5,4.6958,2.251686,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"do","do",5,5.4954,2.227245,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"you",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"want","want",5.17,5.1484,1.958569,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"to",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"spend","spend",5.07,3.6774,1.989042,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"i",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"do","do",5,5.4954,2.227245,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"not","not",4.99,5.442,2.340188,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"know","know",5.11,5.4651,1.98089,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"i",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"do","do",5,5.4954,2.227245,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"not","not",4.99,5.442,2.340188,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"care","care",6.96,4.3936,1.838986689,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"i",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"said","say",5.01,4.9224,2.058376,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"what's",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"what",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"can",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"you",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"get","get",5,5.3688,2.051754,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"a",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"nice","nice",7.15,4.5202,1.641127,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"bouquet","bouquet",7.5,2.2175,1.309352604,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"twenty","twenty",5.02,3.1396,1.840944,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"twenty","twenty",5.02,3.1396,1.840944,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"five",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"sure","sure",5.2,4.7489,1.912806,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"it",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"is",NA,NA,NA,NA,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
"Try a Couple Spoonfuls","ANNE",132,264,"not","not",4.99,5.442,2.340188,3851,"SBC043","Face-to-face conversation recorded in the living room of a private home in Boise, Idaho, between Alice (a nurse, age 49) and her daughter Annette (a student and bank employee, age 24). Topics center mostly on their work day, as well as mutual acquaintances. ","Participants: ALIC ALICE Speaker, ANNE ANNETTE Speaker",4,5,1,0,2,"826651","838886",1
